,MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
1994-10-06,0.7685703984278596,0.8236115426213707,0.8261723140722281,0.21512240082725625,0.13128705270014718,0.16896080735978847,0.6162543260539857,0.30828661780994704,0.5114841227533645,0.15671097461640224,0.49604826101955574,0.8560217269009605,0.2595522554779185,0.4840996109378325,0.7550625603068202,0.27059799445648147,0.23729652165334614,0.23497630437130118,0.4166473470043402,0.5374147705189946,0.7116118381773118
1994-10-07,0.861065419101871,0.47175329229581886,0.8185403058406305,0.20506794911905823,0.12347568761849033,0.1778781627055048,0.8992181200380903,0.2988436322523902,0.39474260914703463,0.10052593383045748,0.4618346590970895,0.8125554047683283,0.2960019499207062,0.5977024358274892,0.7643626616143894,0.2465457488146823,0.2283044652782694,0.2743673561999749,0.3360664891548278,0.5751734209897508,0.5827268637869244
1994-10-08,0.7885840756733677,0.548758610831388,0.9213551958515113,0.28414434880549266,0.16210299049742613,0.22018699870898295,0.7891206982715055,0.26459973526362934,0.2960665745373853,0.2670809011447544,0.30114753122003435,0.8683848468233293,0.01,0.5697836203120541,0.7500362296270523,0.24922885049823318,0.26448204859231605,0.18505533233762192,0.1896251972164933,0.459210312323857,0.5270949364258181
1994-10-09,0.7422524695883722,0.25107182851916404,0.7511655285436747,0.25192479562770626,0.18924453909697503,0.1777347506900942,0.8764107254965019,0.1824513382239521,0.21948231311509547,0.23366160085682558,0.591595634900156,0.8158753044072519,0.01,0.5964893077786652,0.7953479843803171,0.27337020613137936,0.21021520941123734,0.1907177043465626,0.3958051329651882,0.5891352966684709,0.40992827025601253
1994-10-10,0.7888052077697051,0.48297894173923533,0.6305106204378528,0.035043057612686335,0.11917052768532022,0.211765315367241,0.9161990523274617,0.10983917916460281,0.28773080324557176,0.17338690555913824,0.3564881510753787,0.8297217263801601,0.22470953781343744,0.5083197328208113,0.9107333875968286,0.24997833413558498,0.19357905145575455,0.1021933384735415,0.36685183205495936,0.6235778959391856,0.3557322634372791
1994-10-11,0.7004380019015096,0.20164921235458652,0.6621951140905533,0.11970974563079828,0.1804328540194139,0.15173699736346796,0.8413862040963277,0.05401739841333507,0.1315751646637527,0.1962668055170058,0.3668221843187439,0.8536263907521119,0.38889019872261454,0.545802082169077,0.9009918063002103,0.3335452877572727,0.20882955741199988,0.1911278032933668,0.3791993996499489,0.5214977979168731,0.32268073140861275
1994-10-12,0.7176387737360672,0.3358081333323503,0.5884080379912605,0.16547463502379373,0.25889009939982544,0.232256964113843,0.5951654765920057,0.28703196234091555,0.3270053958133235,0.2671367635502322,0.6287011968750097,0.5721764237103759,0.2133384211542714,0.5413001507087016,0.755063608442439,0.5157920108868654,0.2557935633627472,0.22685594963443936,0.5910360463768574,0.7436452996884937,0.35572979020422174
1994-10-13,0.7708435530325426,0.44215823662019277,0.8618730483818509,0.09577235067303011,0.2006266772088975,0.18274373325976506,0.8962627570304521,0.30993736621489254,0.5704875751226663,0.220810324231847,0.32810924948248144,0.7978258020583852,0.150634826320674,0.5257218343941418,0.7761742762488651,0.14334459753430245,0.25153868257826184,0.22852337071409773,0.15472254651568562,0.49047515578733547,0.49113633888993646
1994-10-14,0.6925563322634009,0.703964413289179,0.5204754097725962,0.21290679079414795,0.1279712980939265,0.17645371392140977,0.9563916082225513,0.37556600951817753,0.42140684271187406,0.12543082987555104,0.5865105410635199,0.886272783175139,0.07014785259777229,0.469357320712109,0.7227506983838816,0.2116558998609575,0.24291511238199734,0.07932446529839891,0.5508847910121899,0.6021191525226564,0.5380840974056061
1994-10-15,0.7720190903785463,0.33351788211122807,0.6225352617094537,0.10627348580771771,0.14030480137759774,0.10329473208349964,0.7914900320521753,0.1449258583149987,0.2880987309966738,0.1277925552656835,0.4769754168809884,0.8161767924895211,0.01,0.5511880145093428,0.8675940648246658,0.37222501219299664,0.19843842891857486,0.10860660731536592,0.4052787599976672,0.6581888659673737,0.3785972895731657
1994-10-16,0.7223320531780032,0.8576109337748555,0.5620182331515764,0.08125315465152899,0.2368731356397019,0.18119224901217187,0.676934519963309,0.23253249934697676,0.3141080188096257,0.23263198275879615,0.3261820623812826,0.7868804689583278,0.2722683479459116,0.4140197862294892,0.8119831768031125,0.3738252099895941,0.22358455046390202,0.19295951309326898,0.421453189316023,0.5652137943663966,0.48044390616128996
1994-10-17,0.6333406988895107,0.37012856389733456,1.0,0.01,0.19942955531524967,0.12529338020034908,0.8666786602764527,0.01,0.2707441663456043,0.21768385237119234,0.27910073466348473,0.904914044137832,0.14042847448016718,0.43498331081836916,1.0,0.06283996840512626,0.25252466927860184,0.08627710602901667,0.2322835455783846,0.5536806116754552,0.32570289680241965
1994-10-18,0.6501847585568442,0.23408485164776757,0.8630059613328095,0.31281381150220666,0.15305884933481323,0.13502365952663214,0.90692506597808,0.29059271722778585,0.18605520553503765,0.2225008375869669,0.30149253125724607,0.8537845884785724,0.1851629373676242,0.5721195523995306,0.7302477280684825,0.23532383083783528,0.2400913196181712,0.2077705555845063,0.34947087351132855,0.42922717679357136,0.3818260167264678
1994-10-19,0.7626023337035102,0.5180035314746047,0.558181988717572,0.09102373668673436,0.15172878605649429,0.126215684215236,0.9919320164803453,0.20750159335058674,0.320043502258119,0.13811629175004808,0.301887706348146,0.9089490808513304,0.19102453479275308,0.5050075815628544,0.8385963251073875,0.2684688129583954,0.2185175728038578,0.2829093610286769,0.33198346529162337,0.7074333890648151,0.5178822437038534
1994-10-20,0.8682913992127043,0.46410184439437585,0.7691622960009497,0.21461821886250484,0.2785684644024026,0.113719388814066,1.0,0.2393654620251979,0.27201648067910966,0.3878605516687716,0.41338872918999897,0.7889662687317114,0.20940991947257903,0.6057107963862284,0.7602181104481691,0.20657380124353075,0.268407050435658,0.3065078184027119,0.2642561068389566,0.5542953166530802,0.6216912986672847
1994-10-21,0.7483636938022724,0.641881407196366,0.6500786944551113,0.13978646440399714,0.2352332792842163,0.2733163753378606,0.7234280203189595,0.30322228809014307,0.35854562250262945,0.2676189360290619,0.5776477532813824,0.7360251629351935,0.3439559416155208,0.48774150478306216,0.7594062607768861,0.2690255611813723,0.22801616794075583,0.23733780227625376,0.41709829490429573,0.6246065266030014,0.5656835461897733
1994-10-22,0.6708754024435917,0.2848778367444868,0.7977783687561874,0.09303253937876022,0.17599224985656675,0.23369142806441784,1.0,0.12088964213692693,0.35411588009019707,0.19790357622353727,0.48579811354567615,0.6922572457433249,0.2039944697279647,0.5063718956865265,0.8764469671465951,0.049251052709507775,0.2227258375025295,0.18833972755490738,0.3820037001867693,0.637727330439297,0.3165035956094686
1994-10-23,0.6763629692055301,0.40117466729498114,0.7632837375312361,0.31846916066099157,0.18774321387888634,0.2631895198501959,0.8090546823780502,0.2587307047858385,0.28083256070851303,0.18484836832505297,0.5306585413069149,0.9323016441447574,0.06542493791447761,0.5534872993420663,0.7375452566330061,0.15479011062517684,0.24886305836090597,0.19797913559061775,0.18083416404501138,0.5072106805404486,0.5496614435780152
1994-10-24,0.637368367644226,0.6038259422786882,0.6711666297777561,0.13458014251577183,0.20311710278442427,0.10607306354318988,0.6457017940086698,0.1434572384155119,0.30168729793614857,0.17147321848191222,0.359089541436568,0.6830216565528607,0.04295531995314389,0.4382930381211069,0.8472739174806276,0.29680009556566656,0.22878263807271895,0.18818597476682025,0.49695539229140423,0.5498728682383489,0.3195880954704077
1994-10-25,0.7745686591790645,0.6731350483739437,0.6296284638072247,0.1733582054411985,0.20261049989366445,0.17082717179449786,0.794154863465033,0.30216854917055286,0.3195139685823205,0.25634748124074686,0.5623221398843042,0.6369944368154001,0.07665066942941387,0.504664781547103,0.7563861638036311,0.2927466441880109,0.3124438118430093,0.0961120562854173,0.4132816111698321,0.7026591137945344,0.45394161298918523
1994-10-26,0.8892144041610578,0.32858595583890354,0.7322503269567378,0.3129383510103858,0.24496080316169844,0.10263577281673365,0.742879253250551,0.42848562819061486,0.6429848750542727,0.23724837949163874,0.35590761845447694,0.7238590835296804,0.14143114705125737,0.672771516215864,0.6428835199692371,0.22849611704226044,0.24841036612565426,0.33254629830664517,0.33728854866659724,0.45707621361751716,0.6089915664563454
1994-10-27,0.6755221274318093,0.4491774371758005,0.6094680503027685,0.1711708868000521,0.20280706099927337,0.13257307999507045,0.6926907739408896,0.12065888958491561,0.20987960823953647,0.22269126196008251,0.7921754490886118,0.6623281294675245,0.01,0.49927684232076014,0.8477578769676719,0.4268501960140639,0.2525126102132142,0.18393993810041165,0.5424736932767018,0.7811728408485591,0.34359381439301984
1994-10-28,0.6344329262089884,0.4819758105954979,0.5617288794570097,0.16142551405084682,0.1366035219254496,0.1214981444620801,0.5825679242848587,0.26467063885480946,0.43084579673391793,0.1812849122406147,0.40033801154554494,0.8523441769969144,0.33714513167342475,0.46924895520064863,0.7919163219722513,0.3761590649523017,0.2457303042306989,0.29756280359701776,0.47814508095150476,0.493478760027637,0.37524516958054993
1994-10-29,0.6648096927093555,0.5028933653609581,0.6472761786193697,0.01,0.21159424426038362,0.2294303637329721,0.7178294163072341,0.01,0.2081783638388432,0.16886082287246032,0.334144143294143,0.7420870736947623,0.15927314122115563,0.4160856472417177,1.0,0.3452363616906595,0.19681944379181446,0.12401816950436717,0.3455458384447767,0.44959925036610116,0.31633490872750963
1994-10-30,0.6700592099299312,0.5152759455630712,0.6223439719829695,0.06104365747601265,0.1574233326949528,0.14768634928379124,0.7908328650021879,0.2553456613197685,0.42944473877387,0.1832079442998386,0.4106328965404365,0.8433191204125035,0.01,0.45028751309515513,0.8225294055583214,0.20413203018097117,0.2575264253922352,0.24254695306910057,0.37234659988709506,0.5803668081576825,0.39472922653497394
1994-10-31,0.7791586903515576,0.19999887646119985,0.619775618615839,0.01,0.10352096022500688,0.22096346965156527,0.6968367980972728,0.01,0.20695664499405012,0.1780492376374844,0.5674569667857422,0.7040101426271035,0.19758769680822902,0.5366540163805866,0.9934299892557176,0.3836763744329654,0.24327995740780547,0.07003717700683834,0.5643251946044364,0.7875555954566462,0.29793643152295113
1994-11-01,0.8488429157586578,0.5740939382519122,0.974484635484469,0.21530597030415133,0.2234377225113841,0.19779721722427554,0.8772329946932068,0.23153125844456285,0.1522943425972645,0.2422333953301538,0.027294448897597967,0.8777510240263178,0.01,0.5741944613201919,0.7749550351841964,0.1229846205849856,0.20345388303978945,0.15211628882844164,0.16285107569257468,0.3752089915638207,0.5847837475942269
1994-11-02,0.777283007145639,0.8490033841165903,0.8184419758560634,0.08831860961806054,0.21499784706212005,0.2828197801280743,0.8087698753197669,0.18473563299693918,0.30716030077562423,0.17623939280025105,0.5203760175115257,0.8453873104846718,0.28561141222560027,0.4453364096349196,0.8381370312036882,0.17248997275838424,0.19977022103514094,0.27272711182121645,0.23715796731571576,0.5517887828324364,0.6493642203127715
1994-11-03,0.8333225393986262,0.41079440073858653,0.7119552022331687,0.022835338831900975,0.1751635468618318,0.09371230114383385,0.836003817810422,0.1568146541399237,0.2695235054739962,0.22262029657944601,0.40416280711419006,0.7591306874395493,0.01,0.5413529912011661,0.8797093619081015,0.2135407734668688,0.27026797404348607,0.11311501292548519,0.306146958169924,0.6131015797148716,0.3668363365730277
1994-11-04,0.808272247714825,0.3357055200690402,0.5623690105298083,0.14085003568329763,0.2877834022333695,0.2306928440681452,0.9023576925491945,0.23435139341881825,0.35458120426830714,0.27596945777423115,0.7297212177228914,0.766338570933338,0.061643631561119405,0.5792500305485937,0.7830126121389277,0.08620315838040793,0.23645150019454422,0.3273754717376064,0.5711849523975048,0.5684247511915221,0.4807573721478256
1994-11-05,0.7977918201172643,0.285677449063687,0.6834930937399879,0.2801594896178956,0.240689821750259,0.22509989537682684,0.7492991345232628,0.40162637700687337,0.5016518912980041,0.26224824658583856,0.40348305960667014,0.6898860825850079,0.15594653526542376,0.6258082671312635,0.6670010002611428,0.23158645431446867,0.24740330079511044,0.26239796234766466,0.44583629024674243,0.6028365540194932,0.5057100816438087
1994-11-06,0.7610336332111172,0.2645110413098754,0.7688503739150958,0.18130808562627615,0.13265024650939072,0.11915557973342392,0.8194551965611672,0.2271187774112186,0.38695126981720684,0.16250124121996556,0.4847441212623754,0.9098291398214274,0.25184623572729437,0.5820070340314664,0.8055181363046298,0.2806648906569675,0.31967145830737204,0.20646780914012589,0.4609505577318581,0.49242566510721913,0.4677189887900194
1994-11-07,0.6027182607841807,0.4457873494615373,0.810996611143374,0.13520755270731424,0.15577460517473646,0.21822785823641883,0.9029721620670523,0.2280319716200665,0.24415514704008223,0.20191373906622115,0.2899647030952149,0.9351210264124505,0.16103204061678233,0.45276392631197715,0.8142668273428252,0.030474369043094834,0.2458582344930127,0.15855796639367564,0.30065804583771744,0.5038413299521854,0.3911764712062048
1994-11-08,0.8580255045248896,0.3083434117744761,0.5988925392667629,0.15479103940753625,0.2359613447444881,0.18472510934205746,1.0,0.20144504453834514,0.3148798089006115,0.21530451754719263,0.394236788766517,0.9036163528894955,0.17971725209764092,0.6137813817298104,0.805647896959669,0.13508623757396915,0.20403304929357893,0.24198430272177085,0.4608538757204082,0.5485557462575278,0.5414657702994329
1994-11-09,0.757393494446717,0.7655569886207862,0.7870869817376664,0.21688192575732107,0.3156539587298509,0.15659071797106083,0.9015811399211411,0.200500746058244,0.20089068765786774,0.28941159195531846,0.18850597575040703,0.8219556041332058,0.2054459543982137,0.49064992722639755,0.7715542574977114,0.23366252350924277,0.2647236419524967,0.25710722349532905,0.35888499989148587,0.4499936541101988,0.4910437325643502
1994-11-10,0.5853257577379973,0.4822538983997832,0.8428102814643008,0.18227224683044782,0.22053707973727604,0.12681442639811646,0.9552227291149166,0.28700201260492486,0.4231362722689735,0.31567993102956404,0.30482325433199436,0.8685984302233964,0.12546066879490203,0.45089377323817637,0.757709903700948,0.13107380515994618,0.2957630156721916,0.23812646532028586,0.24612815208157923,0.55809823047407,0.4282362412351162
1994-11-11,0.661420606543903,0.5553922925157786,0.7240505855058802,0.0889473982235132,0.22612098636091338,0.13210239795224232,0.8512444123817815,0.13525887352724278,0.24015318335467464,0.23288074750470944,0.5110159162773964,0.8295321734163613,0.19793741798575643,0.44631606423584974,0.860462146497142,0.16159885933454882,0.23181407114579589,0.24423463657817776,0.34172232623014875,0.5232767050508601,0.4208458794176987
1994-11-12,0.8641712988684178,0.7811589402561463,0.8494654648464204,0.01,0.1728365853550639,0.2705951450919831,0.9447260019008843,0.1776596776584522,0.24290760459639796,0.18396052152364678,0.29629881067966884,0.8941530639511742,0.16541488579884392,0.47276136534874297,0.8796953401339977,0.22019010093389665,0.251565808808178,0.25081562848098005,0.26382106056307464,0.5147310360764994,0.6792852059392259
1994-11-13,0.8575211196760287,0.837173104482181,0.8165761834531852,0.08980892368027305,0.22352086204015054,0.16818535102854615,0.9871308650034181,0.13723057576944991,0.2643703845812918,0.3039863959916701,0.39063598733343635,0.8325065540601042,0.01,0.48826861604566013,0.8597378626031631,0.21516116588046935,0.2557596295643939,0.2781081741174851,0.3376662813822712,0.5933704726916593,0.6639037725306733
1994-11-14,0.7632488283982238,0.4902844917619196,0.8499698182579689,0.01,0.16165200403974897,0.20730437993523018,0.7513219000370954,0.15522792625714055,0.4793149140378934,0.16959337842845618,0.4005131297207041,0.8499224796395134,0.21041116000134258,0.47550437506457854,0.8981187768456294,0.18575523677999164,0.2183310651469949,0.2748315342809446,0.29863016760690564,0.3788381159093178,0.4935946076363604
1994-11-15,0.9105482113709158,0.3113039487550647,0.6501403171327294,0.18071000605386714,0.14772850971839324,0.12869958055326478,1.0,0.2757612684985414,0.38040316018739784,0.23775687609957685,0.3523871976352855,0.848209468394918,0.014626972245051564,0.6472263177506051,0.7783606619908905,0.2404403969109115,0.3024158235033628,0.07867020773452124,0.3835375906130936,0.5375792459378679,0.5008039371250163
1994-11-16,0.6375104125708251,0.730692979160618,0.7772608625632491,0.20486182633228261,0.20654607682066817,0.12929857210354567,0.8733331756818473,0.18813552036411652,0.3161878735117222,0.2703525612932553,0.648810776545752,0.8853106861424346,0.11178285977647484,0.4340751583529737,0.8031644765541233,0.26870765582143896,0.2783223289125323,0.1978122351296465,0.5134386411048414,0.791807781425957,0.5401871779230742
1994-11-17,0.8001466303068032,0.5566186852997618,0.694561168873152,0.27525587595777756,0.32316437120089164,0.22243712965510995,0.795791564736889,0.2663468084757472,0.3165160763925944,0.27945478182729216,0.531419930215962,0.7635445130708328,0.0961104358658926,0.5713263408807825,0.7196169587346148,0.25507457861323224,0.21759665908293307,0.25287666804234027,0.45115549654830406,0.45104554265344765,0.5540631478266574
1994-11-18,0.7310009588951508,0.7249282562256314,0.6639258546250234,0.2697942667555776,0.1980607972883464,0.10090574839302142,0.7971461569321162,0.40610526752311327,0.4658485216863608,0.1618486879215951,0.5470428938901717,0.85117243028186,0.01,0.5014531082291225,0.6763969267541008,0.37157901296184886,0.2847223747905243,0.27395009472869963,0.43378913459315305,0.6877906254811714,0.6230985370341441
1994-11-19,0.6305783130260127,0.5328605596670466,0.7850140863966553,0.2257145744580511,0.1884709726309206,0.14767054035331967,0.7634404287220834,0.19831736978962017,0.10544668890324548,0.273098951289821,0.5003017149508746,0.822729392341629,0.2372068642317225,0.4764314169170124,0.7954327482415905,0.2864163122569324,0.2231131778749336,0.1342227654312451,0.27246486097203076,0.5642902108878595,0.42465822800222486
1994-11-20,0.6694890323247905,0.21220671325278906,0.7018619688209824,0.07598771033064777,0.21647773370373447,0.17017926908018002,0.7504012511316218,0.20335657469728752,0.4760707251372432,0.21719438471391525,0.0740192083282365,0.7355722102737448,0.18871396607735905,0.5150994866110318,0.832229852811415,0.1734707453691256,0.24488007141116058,0.21703362210685534,0.2987238503451,0.49811279958143406,0.24889035938052184
1994-11-21,0.9188447049947659,0.5663031575790715,0.6347079214737015,0.16696698651107209,0.2095635446604797,0.17409319839655624,0.9720800657910194,0.3493186412872973,0.4857048151114122,0.2823260615102602,0.1870833186721692,0.8135869727724969,0.06527795124737606,0.5962518169348903,0.7333378744709338,0.060647387928213795,0.2808920658140822,0.30528021709092373,0.20795188856913616,0.42592835519072514,0.5745849481362085
1994-11-22,0.6864249219665609,0.15966473965448735,0.6391408394331269,0.14896024980262831,0.16938991963966304,0.159616573831731,0.8576583802675826,0.23616548093728595,0.38168193284625684,0.18411925100984095,0.4340115844524668,0.9679667530678391,0.10704254899350968,0.5559675879931715,0.8033512006626359,0.19912502358852507,0.26270139347235494,0.2278935787206729,0.3979121862212624,0.5715446176395476,0.389841640655795
1994-11-23,0.747786194129397,0.1473857388762553,0.7403055163598836,0.13794343112322,0.2322277405809511,0.18840889691532017,0.9609056391171454,0.1208002521396066,0.16267779112458977,0.24474607525747816,0.6710176927865124,0.9026540028138788,0.2831145563395792,0.5857989786264134,0.8517712964770405,0.22619863348531816,0.2750053511778514,0.21660372711144266,0.4195034942531354,0.7024999912450737,0.5038166673265398
1994-11-24,0.8281464641015279,0.6177326403900467,0.7365801001910044,0.09491474749520738,0.2011683631183765,0.2033073654293998,0.8871956941469652,0.2714747672314413,0.31340691884250943,0.159876266830145,0.4470552412775086,0.7300959995149567,0.2416113896346441,0.5190011282213168,0.7955545195120418,0.2786570866936323,0.21050190789172704,0.23118836753868385,0.4132785025598045,0.5178229855738763,0.5109020547884104
1994-11-25,0.8014974707924043,0.4260117977919514,0.7177754285471181,0.13238258047812074,0.22371402132948523,0.2054431246894609,0.8577012583443954,0.16820009637826397,0.35347128837105746,0.17389205256515694,0.5053489871439354,0.7695890229509847,0.032538306069003486,0.5552611499812481,0.8314423734015347,0.20372363745361913,0.2833344672650787,0.28528259035313114,0.4207131693871716,0.5482317372193181,0.4826613181420621
1994-11-26,0.5926223311064922,0.8197766284242891,0.7253450045315855,0.140834304928233,0.16799854978139767,0.11946772676108827,1.0,0.20625619973007525,0.12200180342592054,0.29693731759798037,0.3160333421717521,0.9028264048107312,0.20757179117897928,0.3746061313468582,0.8210218987002129,0.1421497434071705,0.24906942131979992,0.09184772929200702,0.3021122805381389,0.6569487047731252,0.4099256800554682
1994-11-27,0.5267315300713737,0.16201987728662032,0.4504590964184506,0.27341111996968914,0.157210543613396,0.15459683207602495,0.9350651499297291,0.36096999152127557,0.30157617942984044,0.24673348057227534,0.39384834213036035,0.772553500008633,0.12527048202203045,0.5129851255692696,0.7060495595257763,0.1881889727087732,0.20763738504167867,0.1273259138241949,0.332564451420187,0.589582399703657,0.2525310434279909
1994-11-28,0.808079385766596,0.1360645808506833,0.7560938365158653,0.2016359662857192,0.16889754059692516,0.2285893998442969,0.8289676911698813,0.28468955058943357,0.3684662279084454,0.21033495401907987,0.3465735888971047,0.8090266030591611,0.2570969901729872,0.6373175665988771,0.7633849267001824,0.3382408567192632,0.26396779272244103,0.25011034121305903,0.2586196532325835,0.39785140445756195,0.5435144171918878
1994-11-29,0.8048885503902624,0.8804451418728507,0.6855627991139235,0.2495173297588909,0.22774721625228905,0.21363028590712885,0.6984182533142379,0.3150694035715846,0.33712437692626307,0.3128756392282337,0.41722040335115823,0.8093234520301411,0.23966272415593032,0.5012104457482284,0.7220606560360826,0.3423742788073002,0.24634230640141838,0.24387468989668803,0.3489497258569666,0.5645513272148245,0.6331076978995924
1994-11-30,0.603299832746454,0.6435136993480884,0.8012851947314672,0.20532621947006074,0.1880737881918766,0.10030162373236721,0.8754356049238375,0.26321946792583567,0.32835819627417645,0.12464449278025604,0.5016245855526159,0.787037808038324,0.22108086600933186,0.43454504234462754,0.7691776425576886,0.15259938276777396,0.2096423006530185,0.25356708330292743,0.36527291424465336,0.7054696815257155,0.4132567074117584
1994-12-01,0.3112390258019747,0.3147125235286063,0.7313983553778536,0.1647823888145093,0.1856225201775616,0.1865652611020157,0.9955027167087269,0.23046374514595852,0.40506527177079543,0.3000768654047355,0.5359961486192255,0.81879623734294,0.08957213667966836,0.3421117248396189,0.7982089067471556,0.14608154809863982,0.21945168250181085,0.19471921427886213,0.35119429693197185,0.5501356185651142,0.1560871926349066
1994-12-02,0.3545775783271643,0.7141571149316693,0.7299869865855296,0.01,0.14542552344466403,0.07012667339365031,0.7658492340466496,0.07251009390052196,0.33849662526434404,0.11352568174567157,0.3680460243169973,0.8234061951144146,0.0502089752029094,0.19957368713018364,0.9695435274078709,0.30791819768701023,0.24404663187655384,0.11933941519415119,0.20917050313499377,0.27926430323201495,0.19124207612080166
1994-12-03,0.3883906840222164,0.44687038173235144,0.8162370475415944,0.37786061580152186,0.14652536736108113,0.1714313507433945,1.0,0.3965003858274239,0.2490799998207063,0.1856780693511019,0.3319378528637668,0.8826705929083003,0.13450676338544015,0.4181794504050945,0.6590865488736153,0.01,0.2675531235636444,0.12072971494582553,0.315871267908612,0.5918182168142774,0.3161086342004206
1994-12-04,0.3058928357052433,0.35186421857440725,0.782569338146702,0.16458439067114478,0.18827821239047743,0.26401962625566006,0.6696455775909209,0.11647366268934232,0.33156210292950805,0.2944111028618072,0.2897827663774518,0.6930966303842475,0.34526117122308636,0.3319488913390836,0.85473220897589,0.19109256772243408,0.24438180597906842,0.22201829623943667,0.39071470302702827,0.5327345079760879,0.16731977373059975
1994-12-05,0.3382652105769595,0.3910067455662007,0.660956478832998,0.22786121776508153,0.1209753767752148,0.12178330933289709,0.9874987743589803,0.2281953364742468,0.2678447914692119,0.15665721446618353,0.27308292100206294,0.8961056628636501,0.019960837129084502,0.35928962150476407,0.7933488910783092,0.1435748541780461,0.29378862222397717,0.12517603141469372,0.3595662429946205,0.36925410790599544,0.22940676278182606
1994-12-06,0.3663694316921713,0.33168765143330464,0.7573095810153412,0.10502287250322835,0.21489189362448685,0.1275084626997525,1.0,0.02580201865991963,0.16255786772218295,0.1842859551292135,0.1453459321380191,0.7846869559773555,0.19182306488638917,0.3483540473103932,0.9126137501941743,0.23737886662445357,0.23834033109660382,0.15597873127264297,0.17383980656390038,0.38382610104509574,0.13926785783743592
1994-12-07,0.37851493812276327,0.5592396727134401,0.8199244399452001,0.1874015385868849,0.16939282956783813,0.2074727738309598,0.7980444048689624,0.2532592948860902,0.47701838650693046,0.20015879749968013,0.3865063606485866,0.8304397515104962,0.01,0.3336299960947591,0.7832713250673218,0.24590867800022898,0.22103361919434333,0.12861550168299937,0.2675306015934894,0.6488409488088956,0.2900965758653001
1994-12-08,0.37483141101285605,0.5339158440033307,0.6714940919166112,0.10931286916582494,0.16916398072856478,0.09217787876981971,0.6752091229094697,0.19292491246504437,0.24309626816060376,0.2662082952874807,0.491739731429789,0.8348022520642271,0.28863489110023627,0.3134263974555094,0.8369108868720174,0.33880227853543055,0.2700419473188361,0.09985729221936672,0.3109195052083984,0.47767524831970926,0.28477443317985845
1994-12-09,0.31364151058731843,0.756085464845647,0.7893098786572703,0.3532207499246838,0.1736622277499389,0.13772687281403523,1.0,0.3185071498079683,0.17145419182495208,0.24464797733848181,0.16566558641736434,0.9238123893447922,0.20185101568663932,0.31156988730193497,0.700047754568623,0.03407114854234761,0.33705389150556964,0.1147455620915063,0.155459857440738,0.4597471374669853,0.3228024210746443
1994-12-10,0.4491462006065904,0.08948210049296637,0.5876026318926832,0.023846626115165193,0.1769878163355093,0.19923335096536005,0.7048110690417501,0.2505815548145546,0.5701331175634937,0.20084950637314392,0.5360901164233142,0.7437563770659443,0.06942997773209794,0.4138306680392515,0.8321576714910712,0.2821492210054525,0.20776004373800194,0.2270081932364811,0.5720817345149023,0.5465161366634781,0.09150459416609542
1994-12-11,0.3553339871106971,0.7119279838883564,0.7116822256907236,0.09032359286496287,0.19688022342184258,0.13774367147978744,1.0,0.01,0.24987833195506887,0.10438381455432026,0.43687197957411505,0.8928424559393547,0.1380449526358698,0.2623784746371661,0.9296366383227626,0.16285020735086567,0.2175506529691592,0.18182087630798446,0.2966430723749998,0.4852428749879579,0.22953239470181708
1994-12-12,0.3507616184650248,0.5600394133550949,0.7567020396495476,0.16412690701402308,0.26008470688676244,0.15770613428169422,0.799837378280564,0.1827272495113404,0.3480984897367852,0.2108027383440495,0.433975921036305,0.6145590802962468,0.13278723760430933,0.31261099866570036,0.8073813617627704,0.2629501143584982,0.23304662838713314,0.2881342135638481,0.3664606334392397,0.5592511848008576,0.21299269581219582
1994-12-13,0.46778896063041764,0.6242341872563967,0.8335972520590816,0.18030729390527017,0.18964964299155568,0.20676058893597973,0.7825125755347418,0.18015549183090418,0.15709423557868635,0.20026900484926424,0.20831886423152973,0.7849033894337129,0.23101013493657707,0.36313983103551056,0.8179001373146557,0.2766397245988066,0.2793648648769836,0.19926160728694686,0.219028990807011,0.5285574317149736,0.34465590346443686
1994-12-14,0.3813587832532286,0.5978516825881761,0.7490588563611273,0.2829316726838824,0.2692589499576573,0.19067527737504128,0.7606375420117479,0.3489234178360344,0.3886953206930782,0.23652580588584124,0.37822337284852225,0.7656308365107862,0.13457782470066523,0.3559885569141438,0.6868069992852865,0.30838081617007995,0.2521977910047951,0.31662626332204014,0.3730054212154199,0.4284129550098876,0.336113863465443
1994-12-15,0.3728128512838592,0.33364005689753023,0.7013858548223483,0.2722248610752716,0.20816165408388748,0.1829855627909685,1.0,0.318858150264532,0.5398158994337251,0.16968566030753374,0.3205680096224509,0.7436616252884877,0.13577252636412965,0.4013458725850051,0.717271135728375,0.15080114580785242,0.25389893570622996,0.2928439552327226,0.23791339835516823,0.4968757775414283,0.21990714378942058
