city,date,geopotential_height,high_vegetation_cover,high_vegetation_type,lake_cover,land_sea_mask,low_vegetation_cover,low_vegetation_type,soil_type,target_latitude,target_longitude,grid_latitude,grid_longitude,total_precipitation,runoff,evaporation,dewpoint_temperature_2m,experiment_version,skin_reservoir_content,skin_temperature,soil_temperature_level1,soil_temperature_level2,soil_temperature_level3,soil_temperature_level4,soil_volume_water_content_level1,soil_volume_water_content_level2,soil_volume_water_content_level3,soil_volume_water_content_level4,surface_pressure,temperature_2m,u_component_wind_10m,v_component_wind_10m,rainfall_mm,rainfall_monthly_anomaly,rainfall_3month_avg,rainfall_6month_avg
Kabale,2024-02,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0021895138,0.00066420436,-0.0020200969,288.20435,1.0,0.00016714633,293.91895,294.4192,294.33838,294.13037,293.73462,0.40444946,0.39442444,0.35717773,0.42823792,82981.56,293.21313,-0.15977287,5.8174133e-05,85.8392,4.964592,128.52994537353516,112.97726313273112
Kabale,2024-03,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0042991447,0.00085740536,-0.0036795652,288.25342,1.0,0.00016471744,294.22778,294.78784,294.73657,294.49902,293.99878,0.40623474,0.40415955,0.37219238,0.41828918,82925.375,293.73218,-0.73031616,0.5327797,58.220177,-70.5714,79.74236551920573,107.98385492960612
Kabale,2024-04,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.006466293,0.0011608228,-0.0033348622,289.1731,1.0,0.00022472441,293.34595,293.92017,293.93018,294.0454,294.11914,0.4317627,0.4328308,0.40309143,0.41304016,82892.44,292.7661,-0.5798712,0.66459465,134.28114,-9.01506,92.7801742553711,111.58050918579102
Kabale,2024-05,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004838636,0.002222851,-0.003547633,288.14624,1.0,0.00015731156,293.75024,294.25415,294.22217,294.15503,294.11304,0.40238953,0.41246033,0.43104553,0.4360199,82976.56,293.46362,-0.63089657,0.83938026,51.111534,-56.884712,81.20428466796875,104.86711502075195
Kabale,2024-06,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.00058166764,0.0009826496,-0.0030242456,284.67432,1.0,3.6537647e-05,293.7202,294.23706,294.26904,294.33252,294.2107,0.28422546,0.30981445,0.35714722,0.4273529,83021.81,293.73755,-0.8224449,1.0801163,1.66394,-27.832188,62.352205753326416,71.04728563626607
Kabale,2024-07,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0046266173,0.0007341504,-0.0029531652,285.8274,1.0,0.00015024841,293.6963,294.24023,294.2229,294.1753,294.19775,0.3511963,0.34664917,0.32234192,0.4128723,83017.375,293.42358,-0.119215965,0.33342266,16.019691,0.052598953,22.93172184626261,57.855948050816856
Kabale,2024-08,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0038131883,0.00072499365,-0.0032919832,286.05835,1.0,0.00012515485,293.8186,294.312,294.28735,294.24097,294.20068,0.39305115,0.39398193,0.35646057,0.40344238,82978.94,293.51758,-0.3369856,0.42430687,39.1813,-8.215488,18.95497751235962,50.079631090164185
Kabale,2024-09,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0046433974,0.00068251044,-0.0033140555,286.6494,1.0,0.00012359023,294.15405,294.6648,294.61426,294.4624,294.24634,0.3779602,0.37530518,0.3536682,0.3972473,82928.375,293.48706,-0.5269766,0.47240925,102.93529,2.1213303,52.71209335327149,57.53214955329895
Kabale,2024-10,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.006301238,0.0009906515,-0.0034648282,287.76953,1.0,0.00020381808,293.15405,293.80273,293.84033,294.02124,294.2671,0.4280548,0.43319702,0.40679932,0.39639282,82924.5,292.56494,-0.4457798,0.3687687,97.38163,-27.554214,79.83273951212566,51.38223067919413
Kabale,2024-11,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.009983061,0.0031713843,-0.0032057632,288.16577,1.0,0.00025212765,292.3369,293.08105,293.22583,293.6184,294.0735,0.43463135,0.44215393,0.44462585,0.41900635,82887.19,291.68555,-0.30559444,0.14864922,205.9253,82.34707,135.41407012939453,77.18452382087708
Kabale,2024-12,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0054290215,0.004119627,-0.0034499904,287.59912,1.0,0.00022861362,292.54272,293.1704,293.19507,293.3164,293.74878,0.42800903,0.4330597,0.42973328,0.4496765,82919.875,291.92358,-0.2656803,-0.018734932,79.72202,-9.59391,127.6763153076172,90.19420433044434
Kabale,2025-01,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0019789792,0.001446873,-0.0034874408,286.21045,1.0,0.00010201335,293.14966,293.6372,293.58276,293.51245,293.5957,0.36904907,0.36637878,0.37117004,0.43632507,82856.125,292.85596,0.10987377,-0.17455482,22.030384,-45.77577,102.55923334757487,91.19598642985028
Kabale,2025-02,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0017035333,0.00070068985,-0.0033563673,286.04077,1.0,0.00011110306,294.67725,295.08398,294.8816,294.33496,293.72705,0.33033752,0.322464,0.32766724,0.42131042,82794.0,294.0891,-0.47494316,0.007572174,34.47736,-46.39725,45.40992228190104,90.41199620564778
Kabale,2025-03,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0054920935,0.00074233115,-0.003034628,287.4485,1.0,0.00019150972,294.38574,294.9944,294.9851,294.8794,294.18896,0.3529358,0.34033203,0.30906677,0.40748596,82843.125,293.51636,-0.41159153,0.32199097,83.67926,-45.11232,46.72900136311849,87.20265833536784
Kabale,2025-04,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0073052435,0.0015072972,-0.0034239446,288.53125,1.0,0.0002540499,292.94873,293.6255,293.69458,293.90747,294.22583,0.43215942,0.43748474,0.41435242,0.40705872,82867.19,292.27173,-0.65395164,0.6130829,119.86349,-23.432716,79.34003575642903,90.94963455200195
Kabale,2025-05,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0036341697,0.0009685531,-0.0033738073,287.7173,5.0,0.00016748905,292.50928,293.12183,293.20703,293.46118,293.96436,0.41322327,0.41996765,0.421463,0.4160614,83008.625,292.135,-0.8697338,1.0213032,112.54076,4.54451,105.36116790771484,75.38554509480794
Kabale,2025-06,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0027965438,0.00061805546,-0.0032584881,286.1477,5.0,0.00012747943,292.07935,292.66846,292.7744,293.08008,293.6499,0.3824768,0.3877411,0.3915558,0.41233826,83072.69,292.1494,-0.6886358,0.9854059,42.961617,13.465488,91.7886199951172,69.25881067911784
Kampala,1981-01,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0033457603,0.0009862557,-0.003914899,291.43286,1.0,0.00010704994,294.75244,295.28784,295.22583,295.0005,294.729,0.36865234,0.36383057,0.36505127,0.3947754,88194.56,294.55518,0.39601803,1.3032494,84.35387,6.1910324,118.91092126874399,118.89322880115161
Kampala,1981-02,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0032622805,0.000713557,-0.004061427,291.458,1.0,8.395314e-05,295.29102,295.81934,295.69995,295.42065,294.9817,0.353714,0.3486328,0.3385315,0.38381958,88122.56,294.9878,0.19211483,1.1919355,52.189423,-11.251511,118.91092126874399,118.89322880115161
Kampala,1981-03,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0064124027,0.0011021867,-0.003518308,291.75537,1.0,0.00020851195,294.68433,295.28296,295.34326,295.45166,295.2461,0.39126587,0.3842926,0.35772705,0.37571716,88161.44,294.43018,0.3963461,0.5717087,134.45473,-11.453232,90.33267211914062,118.89322880115161
Kampala,1981-04,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0066135423,0.0015618652,-0.0037534595,292.10913,1.0,0.00023457408,294.75098,295.28467,295.26587,295.19873,295.21826,0.41152954,0.41209412,0.40849304,0.38731384,88202.94,294.55493,-0.19187164,1.4572229,141.9916,-41.599075,109.54524739583331,118.89322880115161
Kampala,1981-05,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0060349647,0.0026594698,-0.003686078,291.55542,1.0,0.00020009279,294.1919,294.75415,294.79053,294.92334,295.14648,0.4077301,0.4099884,0.41394043,0.40852356,88282.875,294.17236,0.117572784,1.8527851,173.08745,28.81491,149.84458923339844,118.89322880115161
Kampala,1981-06,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0028060726,0.0015328303,-0.0036539724,290.8877,1.0,0.000104784966,294.07642,294.67114,294.7207,294.85156,295.02563,0.366745,0.36558533,0.37521362,0.40618896,88385.81,294.05444,-0.028264046,1.4169846,54.931675,-16.823399,123.33690516153972,106.83478864034016
Kampala,1981-07,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0040334617,0.0010380596,-0.0032077665,290.84644,1.0,0.00012680888,293.55786,294.1355,294.2124,294.44775,294.85376,0.3820343,0.37609863,0.3556671,0.3926239,88357.75,293.24268,-0.094257355,0.0952816,79.4264,20.3252,102.48184076944987,106.0135440826416
Kampala,1981-08,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0040083257,0.00081557035,-0.0033806963,291.17334,1.0,0.00014741719,293.85522,294.40918,294.42114,294.45752,294.64648,0.38427734,0.38093567,0.36941528,0.38510132,88302.81,293.4922,0.014577866,-0.051829338,103.278244,12.266449,79.21210606892903,114.52834765116374
Kampala,1981-09,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0053943424,0.0012191683,-0.003433681,291.38892,1.0,0.00016923249,293.90845,294.44092,294.43237,294.4082,294.51733,0.40350342,0.4030304,0.39427185,0.38502502,88286.625,293.4463,0.028658867,-0.3215418,180.47723,44.38202,121.06062571207684,122.19876543680827
Kampala,1981-10,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0065833163,0.0019252971,-0.003568001,291.80347,1.0,0.00020484626,294.31982,294.82227,294.80542,294.76392,294.58276,0.41029358,0.4114685,0.4084015,0.39468384,88208.31,294.0359,0.35059834,0.39776134,170.27405,9.355652,151.34317525227866,126.91250801086426
Kampala,1981-11,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0047660894,0.0020025223,-0.0036379471,291.71387,1.0,0.00018557906,294.46094,294.9751,294.937,294.81665,294.6687,0.40447998,0.40585327,0.40740967,0.4068451,88187.94,293.9629,0.3194933,-0.3853159,77.72174,-95.82855,142.8243408203125,111.01822344462076
Kampala,1981-12,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0052048927,0.0018688962,-0.0036476208,291.46875,1.0,0.00016243756,294.1831,294.72217,294.73267,294.7583,294.74,0.39979553,0.39945984,0.39711,0.4037323,88211.125,294.0454,0.2790041,0.9051657,132.74838,14.390053,126.9147237141927,123.98767471313477
Kampala,1982-01,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0050178515,0.0019379407,-0.003617228,291.5183,1.0,0.00015242398,294.32764,294.8462,294.8235,294.75195,294.72607,0.4006958,0.4010315,0.4006195,0.40371704,88146.875,294.0713,0.40642452,0.7833433,64.66609,-13.496742,91.71207173665364,121.52762349446614
Kampala,1982-02,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0038064409,0.0013695434,-0.0042574825,291.02612,1.0,0.00010302663,295.16357,295.68994,295.58032,295.2788,294.854,0.37879944,0.37953186,0.38308716,0.39900208,88109.94,295.0027,0.059036255,0.4826479,35.992977,-27.447956,77.80248387654622,110.31341234842937
Kampala,1982-03,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.004457317,0.001147233,-0.00409438,291.9956,1.0,0.00011315942,295.31616,295.89917,295.84644,295.6211,295.14453,0.38041687,0.37835693,0.3777008,0.3920288,88110.44,295.00317,0.49585056,1.3077011,141.80774,-4.1002197,80.82226943969727,103.868496576945
Kampala,1982-04,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0063028373,0.0013832077,-0.0034277965,291.91675,1.0,0.00020375848,294.36572,294.93335,295.011,295.25586,295.33472,0.40411377,0.4019165,0.3859558,0.38809204,88200.94,294.30884,0.015675545,1.2837868,150.82947,-32.7612,109.543394724528,100.62773323059082
Kampala,1982-05,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.007795022,0.003121771,-0.0031622536,291.73315,1.0,0.00025215745,293.9275,294.45215,294.53223,294.7378,295.14087,0.41500854,0.4165802,0.41726685,0.4083252,88281.19,293.84985,0.051530838,1.425128,144.38443,0.1118927,145.67387898763022,111.7381814320882
Kampala,1982-06,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.004693498,0.0026222616,-0.0034533134,291.3208,1.0,0.00015348196,293.86548,294.40796,294.4629,294.62646,294.9087,0.40382385,0.40444946,0.40290833,0.41412354,88421.81,293.74512,-0.066794395,1.0221663,61.70075,-10.054325,118.97154871622722,99.89690907796223
Kampala,1982-07,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0042120917,0.0016407967,-0.003550822,290.65918,1.0,0.0001256764,293.54712,294.10693,294.1411,294.26758,294.66235,0.39808655,0.3971405,0.39112854,0.405838,88371.875,293.385,-0.19645119,0.9339628,76.07106,16.96986,94.05207951863606,101.79773712158205
Kampala,1982-08,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0037825205,0.0012920722,-0.0034730062,290.7744,1.0,0.00013035536,293.56958,294.15063,294.17798,294.2517,294.47095,0.3928833,0.39152527,0.38703918,0.3996277,88361.94,293.2732,-0.24473,0.18844604,74.79187,-16.219925,70.85455958048503,108.26421928405762
Kampala,1982-09,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.004700641,0.0011633784,-0.0036947895,291.45142,1.0,0.000169456,294.20288,294.7439,294.7273,294.64453,294.46387,0.39326477,0.38987732,0.37702942,0.393219,88298.56,293.8894,-0.04349518,0.05051422,120.89373,-15.201485,90.58555348714192,104.77855110168456
Kampala,1982-10,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0052017327,0.0013761371,-0.0034058206,291.3479,1.0,0.00020426512,293.84912,294.3662,294.3872,294.44238,294.5078,0.405365,0.40454102,0.39907837,0.3922577,88212.44,293.39624,0.28580666,-0.29851532,264.03787,103.11948,153.24115753173828,123.64661852518718
Kampala,1982-11,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0069376426,0.0020274147,-0.0034710658,291.5105,1.0,0.00031155348,293.94385,294.4829,294.50146,294.53198,294.48975,0.4145813,0.41496277,0.41210938,0.40278625,88227.44,293.46533,0.11994457,-0.6396923,208.0835,34.533203,197.67169952392575,134.2631295522054
Kampala,1982-12,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0033571254,0.0023740977,-0.00371275,291.54346,1.0,0.00019365549,294.4253,294.8933,294.80518,294.5901,294.48535,0.39183044,0.3934784,0.40127563,0.41397095,88234.44,294.16406,-0.0024614334,-0.11686993,68.49063,-49.8677,180.2039998372396,135.39477666219076
Kampala,1983-01,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.003104825,0.001240246,-0.0038769124,291.21118,1.0,0.00012035668,295.114,295.58496,295.48364,295.16455,294.69067,0.3571167,0.3554077,0.3590393,0.4000702,88274.125,295.0083,-0.36137676,0.09067631,28.8651,-49.297733,101.81307601928712,127.5271167755127
Kampala,1983-02,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.003048378,0.00070203096,-0.0039460296,292.21313,1.0,8.8095665e-05,295.92285,296.3562,296.18994,295.77588,295.08032,0.3478241,0.33836365,0.3313141,0.38635254,88204.0,295.7417,-0.10022354,1.0865049,21.65105,-41.789883,39.66892751057943,118.6703135172526
Kampala,1983-03,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.004791754,0.0006919876,-0.0037056282,292.73413,1.0,0.00012125075,295.7788,296.28638,296.26074,296.07837,295.50244,0.37660217,0.3661499,0.337265,0.3756256,88191.625,295.63135,0.32328796,1.5955067,99.802536,-46.105423,50.10622914632162,115.1551144917806
Kampala,1983-04,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0058708973,0.001025103,-0.0035774438,292.43164,1.0,0.00016199052,295.06714,295.61816,295.66162,295.75244,295.68213,0.40374756,0.40264893,0.38467407,0.37402344,88219.81,294.93042,0.16632652,1.6629505,118.17021,-65.420456,79.87459945678711,90.84383773803712
Kampala,1983-05,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.007032023,0.0023607612,-0.0035293726,292.2666,1.0,0.00019821525,294.7832,295.323,295.3567,295.44336,295.62305,0.4091339,0.41036987,0.41012573,0.39237976,88241.69,294.62793,-0.09618187,1.6614628,108.44934,-35.823196,108.80736287434895,74.23814519246419
Kampala,1983-06,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0049644625,0.0016752034,-0.0034088865,291.72998,1.0,0.00015901029,294.32202,294.90308,294.99536,295.22778,295.4978,0.40319824,0.40385437,0.4016571,0.40055847,88341.5,294.10693,0.047263145,0.7248049,84.34715,12.592079,103.6555684407552,76.8808987935384
Kampala,1983-07,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0032339396,0.0013312548,-0.0035211816,290.82007,1.0,0.00012949109,293.88135,294.47046,294.5293,294.73853,295.21875,0.38154602,0.37919617,0.3848877,0.3986969,88348.44,293.70435,-0.061131477,0.7276983,45.85081,-13.250389,79.54910151163737,79.71185048421223
Kampala,1983-08,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0041223136,0.0010299832,-0.0033853846,291.3269,1.0,0.00015996397,293.97168,294.5315,294.55786,294.66577,294.97266,0.39268494,0.39031982,0.37748718,0.39164734,88398.06,293.61548,-0.011954308,-0.3372879,106.77103,15.759232,78.9896634419759,93.89851315816244
Kampala,1983-09,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.004192576,0.0009058118,-0.00356959,291.54272,1.0,0.00014783442,294.23145,294.8025,294.79785,294.78784,294.84448,0.39404297,0.39149475,0.38082886,0.38737488,88306.19,293.78296,-0.09680271,-0.33959198,125.63371,-10.461502,92.75185012817384,98.20370928446452
Kampala,1983-10,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.006050407,0.0014388636,-0.0034559518,291.65967,1.0,0.000252828,294.0625,294.6162,294.63818,294.7058,294.81982,0.412323,0.4128723,0.40644836,0.39224243,88262.19,293.55957,0.26086235,-0.2562847,129.2631,-31.655289,120.55594889322916,100.05252520243327
Kampala,1983-11,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.00632357,0.0023505166,-0.0032274192,291.6621,1.0,0.00020687282,293.9519,294.49683,294.54858,294.6609,294.75195,0.4112854,0.41246033,0.41209412,0.40612793,88336.625,293.5432,0.29891396,-0.299675,106.832886,-66.71741,120.57656860351562,99.78311602274576
Kampala,1983-12,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.004249111,0.0023007318,-0.0037367223,290.60303,1.0,0.00016756356,293.85083,294.38672,294.3933,294.43726,294.63403,0.40045166,0.40377808,0.4103546,0.41288757,88255.0,293.6599,0.4115038,0.09837341,54.496845,-63.861485,96.86427942911784,94.80806477864584
Kampala,1984-01,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.003526254,0.0014129132,-0.003999764,290.31396,1.0,0.000107854605,294.34253,294.90112,294.84814,294.68457,294.59033,0.3597412,0.35714722,0.3653717,0.40275574,88123.75,294.16406,0.19331455,0.4728632,45.83642,-32.326416,69.0553830464681,94.80566596984865
Kampala,1984-02,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0041140146,0.0008653924,-0.00420863,291.36108,1.0,0.00010110438,294.7517,295.36426,295.32324,295.14844,294.73853,0.3717041,0.36372375,0.3497162,0.39001465,88015.94,294.656,0.21181488,1.7568884,38.7456,-24.695332,46.35962168375651,83.46809514363606
Kampala,1984-03,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0046632392,0.0008198023,-0.0039113434,291.68018,1.0,0.00011405349,294.91724,295.46362,295.40796,295.2583,294.95288,0.3833313,0.3789978,0.3598938,0.3813324,88069.5,294.68018,0.81674576,1.552947,80.85603,-65.051926,55.14601771036784,76.00514856974284
Kampala,1984-04,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.008328475,0.002404064,-0.0034961114,291.77368,1.0,0.00021800399,294.17676,294.71606,294.7478,294.88623,295.04395,0.41316223,0.41371155,0.40411377,0.38713074,88151.75,294.05615,0.25918674,2.0021257,203.44533,19.85466,107.68232091267905,88.36885197957356
Kampala,1984-05,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.0051153707,0.0018517002,-0.0036184937,291.57227,1.0,0.00016498566,294.08325,294.65283,294.71167,294.82568,294.95557,0.40766907,0.4080963,0.40602112,0.405365,88185.81,293.98364,0.095760345,1.3794622,115.64775,-28.624786,133.31637064615884,89.83799616495769
Kampala,1984-06,11573.29113153154,0.4988173897120534,19.0,0.0720095219202539,0.927990478079746,0.5011826102879465,1.0000305189751728,3.000045778462759,0.3152,32.5816,0.300000000000001,32.60000000000005,0.003771638,0.0014513656,-0.003506449,290.39526,1.0,0.00012026727,293.27344,293.89014,293.9995,294.31274,294.75952,0.39367676,0.3927765,0.39093018,0.40187073,88347.81,293.33716,-0.086149216,1.3549528,75.78448,4.0294037,131.625851949056,93.38593482971191
