date,city,geopotential_height,high_vegetation_cover,high_vegetation_type,lake_cover,land_sea_mask,low_vegetation_cover,low_vegetation_type,soil_type,target_latitude,target_longitude,grid_latitude,grid_longitude,total_precipitation,runoff,evaporation,dewpoint_temperature_2m,experiment_version,skin_reservoir_content,skin_temperature,soil_temperature_level1,soil_temperature_level2,soil_temperature_level3,soil_temperature_level4,soil_volume_water_content_level1,soil_volume_water_content_level2,soil_volume_water_content_level3,soil_volume_water_content_level4,surface_pressure,temperature_2m,u_component_wind_10m,v_component_wind_10m,rainfall_mm,rainfall_monthly_anomaly,rainfall_3month_avg,rainfall_6month_avg,monsoon_intensity,climate_change,siltation,agricultural_practices,landslide_risks
2046-09-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0034173164833847178,0.0009954051452706547,-0.0025402793500000002,285.98220169448274,1.0,0.0001316003239517311,293.2128342546579,293.70360132638626,293.6826520522928,293.62589224545263,293.5038921725372,0.3673086028862107,0.3674803000394998,0.35797156161961063,0.4164738586955387,82894.421,292.66511461200804,-0.4980855152960109,0.5074738126354588,64.78807136783705,-0.3644680189362557,57.916016544292916,82.86671706231289,2.8953924382661227,2.9725302234065816,0.575233370500857,4.382211672595825,0.512440927290297
2046-10-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004682449346591466,0.0012753033251588083,-0.0025402793500000002,286.76666942294975,1.0,0.00016109562302412135,293.136293104943,293.66830800898884,293.66886917228067,293.6636707614984,293.5498175605926,0.3955549567633594,0.39323782910218874,0.37299478173527545,0.4140812089654184,82894.421,292.48604837209604,-0.45603439907963184,0.3922369346602302,90.21748031840876,-0.3882861482375903,66.91964742844272,79.68214409513344,4.089205923547234,3.8151161428106897,1.099505000245616,5.070876401254545,1.0411086916155032
2046-11-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005458945268858665,0.0016732588134626056,-0.0025402793500000002,287.31671514239383,1.0,0.0001861554852429381,292.8785941585806,293.45189737501084,293.4750167850471,293.5429607696429,293.5532702002283,0.41540640713021976,0.41581795232166757,0.39827482285324645,0.41800692930303945,82894.421,292.2228031879734,-0.4163532262245188,0.2976758008598573,107.8608219531966,-0.32814743106424854,87.07173490524859,78.49512661972426,4.922602636585249,4.520274289529746,1.6630337498988323,5.7833509532311105,1.5945183189919359
2046-12-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005416827348024814,0.0019395949325846796,-0.0025402793500000002,287.46857587844096,1.0,0.00020072841268944637,292.6858680610706,293.27010263959704,293.2909757679666,293.38598797408855,293.48649574841176,0.42288823742305315,0.42523795724352303,0.41493995533636285,0.42552601798483086,82894.421,292.07920717831416,-0.3497585543535293,0.19045660630090377,104.90910498694431,-0.3152104559433799,101.06385408364663,80.71606805328408,4.816354384489809,4.327957189042432,1.870726381790563,6.1740391571270266,1.8052806320368109
2047-01-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004642845569137148,0.0018404275113991038,-0.0025698851181846544,287.3395931537594,1.0,0.00019470614861226087,292.7084030693888,293.2705039397459,293.27469851790346,293.32039800098016,293.4014045419212,0.4193208199662121,0.4217464026062389,0.4153853534904772,0.4312715998934807,82894.421,292.1621076335029,-0.25953201317027724,0.0848194531180907,91.7483850494328,-0.3146516928107984,101.90822773851956,85.58779976481556,4.200055692600549,3.414578348694361,1.5244908793024203,6.149124563429425,1.4568496700562807
2047-02-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0038803904558282094,0.0015357902785681748,-0.0025901400766851104,287.11532366281455,1.0,0.0001769899081834877,293.01576519359946,293.54032035561755,293.50850842872006,293.4509732271296,293.3700605941561,0.40904166070896614,0.4098750018962261,0.4030767901669672,0.43152707412381935,82894.421,292.50316607301437,-0.20927788419232027,0.02877141676067316,82.17730947052594,-0.3533473972743968,93.24480703653175,91.16695123303286,3.742904757093379,2.905994959878337,1.0180068071657031,5.812398439724681,0.9594975854890587
2047-03-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003934191128081799,0.0013146072025091956,-0.002619101345206257,287.1407999223236,1.0,0.00016954250382059674,293.2689070682407,293.7817695337587,293.7460703580386,293.65382037420017,293.44370736198766,0.4050570644678708,0.40505605447369214,0.3927808005633344,0.427528084117466,82894.421,292.74019970158855,-0.25074013401192335,0.09367379860661278,91.49651380797509,-0.3914137292324555,87.61989643436004,95.57218163336098,4.068486843721657,3.7674815535607458,0.8338169143810465,5.595605740335059,0.7552175380205396
2047-04-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004698660006909228,0.001525246114586211,-0.0026031471531720823,287.44089675904894,1.0,0.00018350515792710966,293.3078237673013,293.83508579830726,293.81198966504144,293.75401453567,293.5493252419098,0.40889082697972895,0.40973130309699174,0.39582447500999923,0.4256115542879452,82894.421,292.7427072424009,-0.39579723752570356,0.2875639238072482,108.79443383125418,-0.5078612069591365,92.41586015920007,98.53945052628632,4.821548368981577,5.135271067909124,1.3701819618424984,5.709371986100417,1.2811587242679685
2047-05-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005010314444658783,0.0019032082418645076,-0.0025828921946716263,287.68263679343625,1.0,0.0001916093391187867,293.08997402771405,293.63592237551796,293.6448252924674,293.678438161864,293.6118295900435,0.4142641509842489,0.4162806707569664,0.40546369804885835,0.4279279647982568,82894.421,292.5604516912609,-0.5494602247470931,0.5316214256309441,115.43084893484672,-0.533528296882209,103.93815825029282,99.59463291117278,5.341289932489526,5.665449247451252,1.825722365719307,5.929821665853903,1.7214040105307342
2047-06-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004495210202857636,0.002016554488201665,-0.00255393092615048,287.30003823357106,1.0,0.0001730309712050464,292.8986077767981,293.43199819111356,293.4534603914604,293.530119889383,293.5859030582576,0.4015994699027305,0.40572689448886007,0.4037133149492045,0.4308143438570899,82894.421,292.4994283360545,-0.5703811857955307,0.6588593139619512,92.30727420310272,-0.47177173602487404,105.93583107274259,97.45002445893472,4.403221141792555,4.516262627347832,1.7622603410728246,5.656655667773479,1.7309392422487824
2047-07-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0031763250660006054,0.0016224564200164996,-0.0025402793500000002,286.31727248013607,1.0,0.00013431124115605354,292.92459912671313,293.4164946304677,293.4200194357727,293.4587348590483,293.51698384206713,0.3720480689265366,0.37862418011844684,0.3858043597170555,0.4297230451905382,82894.421,292.6071143537517,-0.5726556119679023,0.69315034050002,62.41237061077266,-0.47448050268449293,91.87698762358805,92.8093722492531,2.990686219700606,3.216731725087803,1.0493653887104253,4.882699389145042,1.0043924889451046
2047-08-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.002833389436891236,0.0011507083128273463,-0.0025402793500000002,285.72727431718204,1.0,0.00011803209737938786,293.0989191759135,293.5704544396546,293.5503819019658,293.52959944502305,293.4861920726227,0.3559227069550666,0.36055535836088093,0.3633477636199958,0.4235537645084923,82894.421,292.7115199914023,-0.5156862565986943,0.6061879999842702,47.60807385586143,-0.4791634755148966,68.18936954419495,87.28357019882668,2.0505891900447395,2.502951450876866,0.5366553051589684,4.284757428709122,0.5190004480194735
2047-09-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0032850861907823443,0.0009755559088724816,-0.0025402793500000002,285.9438432872485,1.0,0.00012968907099032272,293.2271086657201,293.70952338120946,293.6807140748752,293.62789394655863,293.5095877942728,0.36589208303863524,0.36670584547874857,0.3579629022668374,0.4173749624473336,82894.421,292.67204378956035,-0.5217854463477273,0.5213173679795314,64.67560213919091,-0.5175083200072398,57.18391719026181,82.91988292809744,2.78237270348759,2.979524963896852,0.584426131048019,4.394985309739631,0.49230952445056464
2047-10-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004637638712129386,0.0012658631528134354,-0.0025402793500000002,286.73693085483126,1.0,0.00016029285261427853,293.1340017185063,293.667175780553,293.65997931185643,293.6591134397178,293.5578206461917,0.39554175171806555,0.3928132560149445,0.3719067830170882,0.41430313781986317,82894.421,292.47265374569355,-0.4598896724907124,0.39286575867702894,90.43842015497239,-0.3833115070565943,65.52195636971472,79.7394183438415,4.049539689041041,3.8481767904842776,1.1269438057197412,5.069692828701682,1.060431901232312
2047-11-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005413214762724136,0.0016415331331202808,-0.0025402793500000002,287.3099222210488,1.0,0.00018620932369356656,292.8707300984384,293.44540135343607,293.4641922326588,293.53176668969013,293.55512999687727,0.4167040296568283,0.41636406878520216,0.396753559422737,0.4176176499905219,82894.421,292.21457573543415,-0.41457293229764686,0.28972694041520625,108.25530713224133,-0.4488661277937318,86.57584882895708,78.51071378524578,4.933110223789555,4.532909314404533,1.6684334197232393,5.795152510064475,1.561317450055445
2047-12-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005444944415475707,0.0019468613500647416,-0.0025402793500000002,287.4466583792669,1.0,0.00020043081080864313,292.688832667665,293.270728055099,293.2943051759161,293.3803043325654,293.48560270718207,0.42344403566187966,0.4256879068271182,0.4149756255671188,0.42510386448441945,82894.421,292.0811985496266,-0.336418957084071,0.17808900147488516,105.30508895922723,-0.4096452981173602,101.33981911144095,80.67690216375941,4.87356955513071,4.323122106778505,1.8833403495787866,6.184359431375509,1.8255309873683137
2048-01-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004657207647211389,0.0018503300549725047,-0.0025603602400180283,287.35611041621524,1.0,0.00019463546632387814,292.72213608214054,293.27927347822646,293.28579670857914,293.3257723052929,293.4018276751414,0.4198555898152474,0.4226374159030015,0.4162937576393317,0.43142389024503935,82894.421,292.17168030151,-0.25223798495227745,0.0762677830779937,92.17456708338106,-0.3562185119350443,102.39518524649606,85.54317314930604,4.271962750853364,3.3741400838019246,1.5210842265619193,6.174066273660697,1.4643221111715077
2048-02-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003912963690263434,0.0015736511347858133,-0.002571147046373405,287.14399532851286,1.0,0.00017665093970434744,293.03345084079746,293.5530049608795,293.5271083984309,293.4694981981527,293.3792311360155,0.4092571265873753,0.4103072751815549,0.4038910398306223,0.4322264387612573,82894.421,292.5105194575993,-0.20886961328461714,0.029834107431824883,82.37514855940948,-0.3130134610793995,93.5779529694998,91.26527419701256,3.79585748248714,2.8794125839677016,1.0421595431615402,5.82692080016173,1.01708686875662
2048-03-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0040331422700441485,0.0013427261051662748,-0.0025948889751700346,287.247534196819,1.0,0.00017022693989014696,293.31968684742134,293.831096755665,293.79289656110575,293.6933185498975,293.4488942127914,0.4068690985912937,0.40643705426366816,0.3927441395109759,0.4285681531719911,82894.421,292.7765421496077,-0.2585765057088674,0.10473898889537546,91.60191675482956,-0.22207439799875325,88.95099097279372,95.55252441622584,4.2571709369896995,3.745073126003606,0.8536540581399225,5.60503027467588,0.804221262939583
2048-04-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004952962386182811,0.001571372771181387,-0.0025846593960113184,287.61311880931135,1.0,0.00018590755764026772,293.3400290370371,293.8739610532271,293.8508517134411,293.79026640095,293.5578502486576,0.4133623379155725,0.41286513804113784,0.39860583108315045,0.4267990126304313,82894.421,292.7595841311036,-0.40245104488812194,0.2997904726266683,109.26647671496751,-0.4068917496094224,95.17872870355006,98.58192505206351,5.112872138408446,5.137777398358094,1.388021511657678,5.733020290291852,1.3375416682581729
2048-05-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005221126982355997,0.0020406710034056603,-0.0025738725896559413,287.7752131105685,1.0,0.0001931677297318429,293.1297968387872,293.6749524969626,293.6854041345304,293.70419855046504,293.6184765829903,0.41711939770047163,0.4185951918812774,0.40925645613621825,0.42991686213465163,82894.421,292.5965366077871,-0.538275388440573,0.5159265588453391,115.15959487788784,-0.38489012912360715,105.88233558972253,99.45664059944534,5.250185621018737,5.663710830908556,1.9007422354592343,5.943414724125318,1.8904323413387003
2048-06-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004200227753929144,0.002012472033253725,-0.0025501306608593116,287.1535307873134,1.0,0.00016918944357310493,292.8914873696379,293.4249075686054,293.4513864430159,293.53228804814916,293.59733969806683,0.3961605897189073,0.40272509390201305,0.4041659101483821,0.4319908683329741,82894.421,292.4952486257434,-0.6285968470582414,0.6897338209123175,91.99335706302712,-0.47898712715552155,104.51734781880505,97.35036597685813,3.9868930595038243,4.571559026600517,1.7438685573928978,5.611128419505316,1.6773089130786791
2048-07-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0028887292469250876,0.0015948312500568592,-0.0025402793500000002,286.1723183851618,1.0,0.00013237401712485055,292.9149309427292,293.4043951154963,293.4158347131777,293.4573541847746,293.5259842261625,0.3671862182484384,0.3737615793758884,0.3810775853718686,0.42994589370696507,82894.421,292.58537345442807,-0.5851707943108477,0.6968699752707911,62.522884114742965,-0.2590404631443538,87.41552183723134,92.56786625461315,2.6983126253767407,3.25764212066287,1.0496481407425826,4.846288082480006,0.9709333918174495
2048-08-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.002649214871374862,0.0010208500054517103,-0.0025402793500000002,285.7075308040907,1.0,0.00011880673811009137,293.04893966403836,293.5310484972982,293.5139778579435,293.5102060211855,293.4867027379233,0.3574506639361064,0.36064071447380663,0.35845515799254346,0.42229938645280124,82894.421,292.6692604632453,-0.5180278851156688,0.6073211658006964,48.8835500211936,-0.12647931653742103,66.13537699123262,87.39885836261794,2.2978709214408264,2.5011855595629204,0.46975633734385885,4.297987340926122,0.35775088309007436
2048-09-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003665101313551491,0.0010308821353032357,-0.0025402793500000002,286.06071571086494,1.0,0.0001343421110917647,293.2065941740459,293.70307374052675,293.6715088782309,293.6186112854389,293.5012826947789,0.37236443966106564,0.3709634050322732,0.3591017744144616,0.416186733580113,82894.421,292.6584042816944,-0.4438953027895613,0.4672665649977065,65.107520886908,-0.1771215747862517,58.885112000875544,82.87174724659651,3.119757803242449,2.942911920913828,0.6317858758327467,4.45019079916127,0.5760304438921552
2048-10-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004751566102642788,0.001290810605358608,-0.0025402793500000002,286.79871565154286,1.0,0.00016130851517484146,293.1539119967463,293.6878426330405,293.67729132963615,293.6633055622311,293.54753449936965,0.3982378502675166,0.39659963684179494,0.37637175390262834,0.41480528375540676,82894.421,292.5193443847084,-0.44181750342392956,0.3767357022976547,90.11410059694121,-0.22147319468607463,69.12229100186914,79.65688259710659,4.174686240803463,3.804241398394867,1.0939172309260687,5.129364781214651,1.0418195828156602
2048-11-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005502528419799104,0.001751938943407097,-0.0025402793500000002,287.30603917310947,1.0,0.000185823242739877,292.91817389167846,293.48487614173024,293.50367006490455,293.5590276505176,293.55682424319593,0.4147166194314656,0.4163435586710564,0.4013754935379464,0.4194500619019837,82894.421,292.2497029337989,-0.4115104132420228,0.29465017775713315,107.91491049976271,-0.3347250361290404,87.95077792497291,78.40431104045594,4.859881023409174,4.547554895469943,1.7050919857085372,5.812474815057698,1.6892535333679743
2048-12-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005291855781197739,0.001930444268888212,-0.0025402793500000002,287.4716008405355,1.0,0.0002008490670044943,292.7012121020543,293.27578900847305,293.30654187414353,293.39969474684534,293.49788783241416,0.4229055053894695,0.42507163039659185,0.4144068274609747,0.42679933142636567,82894.421,292.0830257325977,-0.3752207652011866,0.19502830130336335,105.43360839795461,-0.35138677225151166,100.18890866995643,80.70932575447016,4.692797931707886,4.3497613230514025,1.8331322986014504,6.2030674984169165,1.7864650568778104
2049-01-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004559970297351505,0.0018367060354962039,-0.0025545394018349366,287.28804674266104,1.0,0.0001944308632005499,292.70055169052233,293.26063076104475,293.2699948056325,293.32708516549485,293.41246789460774,0.4186507887735155,0.4205534601477576,0.4138288086878709,0.4314913038414381,82894.421,292.14129740000266,-0.2731013072262998,0.08212051409655059,92.13616218417678,-0.4730796841789273,100.30611061833015,85.69592674168058,4.064345152066796,3.4394873752457378,1.5318381018078895,6.16450093336044,1.480880529471318
2049-02-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0037501221006686508,0.001471713325964869,-0.0025599371424470667,287.0462561102301,1.0,0.0001764660058187373,292.99415273478417,293.5180604392951,293.4880619627117,293.4419814932816,293.37190419751425,0.40836034879982375,0.4087254385850838,0.40113856648459795,0.4309742611999203,82894.421,292.4846679871282,-0.210196812142168,0.018098827649099248,81.96982239319229,-0.6291016316775,92.03281977156318,91.27011718363156,3.691119215903935,2.9163140095403537,0.9873314577767621,5.833107475568589,0.8820952048493825
2049-03-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003936842500157613,0.0013133488920673115,-0.002574302164252749,287.1259792233129,1.0,0.00016940299814600536,293.2779883408363,293.7921686624797,293.749446236469,293.65981287741465,293.43835914616585,0.4057401806362478,0.4052987991725108,0.3924894614506938,0.42761718395990006,82894.421,292.75330124043955,-0.22890677226707712,0.0819841803854343,91.22566692457899,-0.49060221056680037,87.91268246236996,95.59307271520744,4.237078510503264,3.7900140710128376,0.8486124006788979,5.631262654008559,0.7752862446259673
2049-04-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004834096249288148,0.0015560227274354378,-0.002561857149215111,287.51999171010124,1.0,0.00018543723357644429,293.3135555325078,293.8468242271318,293.8212145336759,293.762470470559,293.5481077808495,0.4121452604450167,0.41239656657016605,0.39778841919563074,0.42636809307356877,82894.421,292.74860881460285,-0.3746046400441658,0.2753430929229673,108.7446806525732,-0.4903531508345571,94.16391761479572,98.48140832945762,5.073362591707391,5.155596368958839,1.3859813657172921,5.758864647593559,1.3239375871915833
2049-05-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005141344271709086,0.002005677432568412,-0.0025564594086029805,287.7433694534384,1.0,0.0001928623804991761,293.11741149934295,293.665453820597,293.6723404279828,293.7014261029008,293.6173347623235,0.41631565507619533,0.41821500704646075,0.40787003322241083,0.42959568328899583,82894.421,292.58317268583187,-0.538236934402956,0.5164950593546145,114.76950991784354,-0.4344278730171653,105.04487531843506,99.43856928831822,5.294344339631061,5.710489517202667,1.8832007206334547,5.96890946100969,1.8507888124320842
2049-06-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004287338402746762,0.0020173718429079266,-0.002542094386797298,287.19592523820194,1.0,0.00017140502183072065,292.89587093829067,293.427458787319,293.4556399996072,293.53574905564295,293.59539423207895,0.39805882825485384,0.40431634138085365,0.4040368640779433,0.4320051446644742,82894.421,292.49570213746597,-0.6066809165241062,0.6743927640071786,91.5968926082759,-0.5170762550399646,105.02429494798815,97.31675250245719,4.149987991658896,4.596036398331781,1.7571568934323725,5.653668940480447,1.6965902293663788
2049-07-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.0029807272601642502,0.0016076511081847672,-0.0025402793500000002,286.2172778983406,1.0,0.00013351759009235957,292.9186385581708,293.40801071615346,293.4191278692875,293.4604707474919,293.52305967599204,0.36907666982655196,0.37621747885704493,0.3828613743281186,0.43019059679240407,82894.421,292.5950367534558,-0.5799728174116731,0.6901246311837953,62.13118226866596,-0.5108350397040612,88.8539535183268,92.68877236403694,2.8139856878686857,3.2745676152048557,1.0482198374111216,4.888177137391389,0.9752463844158683
2049-08-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.002710663629372171,0.0010646951108532765,-0.0025402793500000002,285.7143667876572,1.0,0.00011917277160979302,293.0711186369901,293.5418564138185,293.5349667950245,293.5158611808522,293.48335116293697,0.3574105939238492,0.36106629501294135,0.36033205764575876,0.4229827314522947,82894.421,292.6860594169994,-0.5173529041198112,0.6014723480790962,48.34711661764729,-0.4760377737945707,66.906405326789,87.39873196519352,2.2151750900527998,2.5255194473910354,0.49047109424502483,4.311219551871229,0.39955865814340513
2049-09-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.003532226140462525,0.0010107826681423923,-0.0025402793500000002,286.02449338925584,1.0,0.00013301271405431967,293.2182351001523,293.70552276581515,293.68393316278366,293.62101508988763,293.49877021911226,0.3709023824934159,0.3699478943179945,0.3589655029037175,0.4167881984391133,82894.421,292.6690129000288,-0.46951098387548446,0.4773761715632799,64.69273901468722,-0.4642171231364079,58.33548582296129,82.99189804150744,2.9873326959454594,2.9699864849986306,0.6084518720189722,4.445319611140482,0.5404259782592155
2049-10-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.004697726866549867,0.0012830951233846722,-0.0025402793500000002,286.78950758750966,1.0,0.00016137252954209947,293.1531282722398,293.6818830049962,293.67792192751637,293.6645008714641,293.54779735457936,0.39804609555679954,0.3953980601366109,0.37505676452121595,0.41498876425796016,82894.421,292.5074733570766,-0.447315597216511,0.3771636108972311,89.81775572844488,-0.34084632796398545,67.95860041215623,79.74735369574705,4.111472091438809,3.812426991066411,1.1085658606562776,5.118057268120865,1.0481403123028723
2049-11-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005450568247899637,0.0017176859897716581,-0.0025402793500000002,287.31317765333193,1.0,0.0001861778812280253,292.9025163151569,293.47212195784823,293.4948103278624,293.5555104284153,293.5544488425732,0.41617907962552514,0.41649096207569486,0.4000516221367824,0.41934591130989496,82894.421,292.2439288424998,-0.41016234176142197,0.288383617362187,107.46608809342088,-0.40435306561483636,87.65174017603483,78.38906763644302,4.887493886692137,4.533819797413277,1.7055178142608012,5.822721429863098,1.6496281270616224
2049-12-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.005315450952186083,0.0019426973805354855,-0.0025402793500000002,287.4714304423431,1.0,0.00020101195998016921,292.69804335995775,293.27496246193624,293.3048019950775,293.39715316726756,293.49293936887346,0.42388645396940694,0.4255196462865385,0.4148388175321966,0.42669126526660867,82894.421,292.0836304532058,-0.35997881378784125,0.18620915424458273,105.08825641797607,-0.36382949838239603,100.88644255258252,80.71243198615919,4.7626306399747955,4.325291965140451,1.8721039477715287,6.213569837345738,1.8082117562431215
2050-01-01,Kabale,17455.652201526806,0.9086567073077686,19.0,0.0,1.0,0.0186623533181755,1.0000305189751728,2.000030518975173,-1.242,29.9856,-1.0,30.00000000000001,0.00456473350417649,0.001847443476209248,-0.002545211054235915,287.3067042359558,1.0,0.00019471759934926156,292.7084123211193,293.266313950873,293.2787496624271,293.32842375416385,293.40646318146224,0.4196784208514201,0.4217494429143782,0.4151743096650921,0.431881713397213,82894.421,292.1509608324904,-0.2640385270489867,0.07639478547919716,92.00341530869241,-0.38738745197486874,101.45986585431642,85.70101295261456,4.136165967003528,3.4336795194043757,1.5420475028356482,6.182504596427499,1.4663116640749914
